ean;name;quantity;sector;type;size
2501504913783;CAMISA DE MALHA BRANCA UNISEX TAM.PP;0;UNIFORME;CAMISA;PP
2501504913769;CAMISA DE MALHA BRANCA UNISEX TAM.XGG;0;UNIFORME;CAMISA;XGG
2501504913714;CAMISA DE MALHA CARECA PALHA G;0;UNIFORME;CAMISA;G
2501504913721;CAMISA DE MALHA CARECA PALHA GG;0;UNIFORME;CAMISA;GG
2501504913707;CAMISA DE MALHA CARECA PALHA M;0;UNIFORME;CAMISA;M
2501504913691;CAMISA DE MALHA CARECA PALHA P;0;UNIFORME;CAMISA;P
2501504913684;CAMISA DE MALHA CARECA PALHA PP;0;UNIFORME;CAMISA;PP
2501504913738;CAMISA DE MALHA CARECA PALHA XGG;0;UNIFORME;CAMISA;XGG
2501504913745;CAMISA DE MALHA CARECA PALHA XPP;0;UNIFORME;CAMISA;XPP
2501504910157;CAMISA DE MALHA CINZA FEMININA G;0;UNIFORME;CAMISA;G
2501504910164;CAMISA DE MALHA CINZA FEMININA GG;0;UNIFORME;CAMISA;GG
2501504910140;CAMISA DE MALHA CINZA FEMININA M;0;UNIFORME;CAMISA;M
2501504910133;CAMISA DE MALHA CINZA FEMININA P;0;UNIFORME;CAMISA;P
2501504910171;CAMISA DE MALHA CINZA FEMININA XGG;0;UNIFORME;CAMISA;XGG
2501504912144;CAMISA DE MALHA CINZA MASCULINA EXGG;0;UNIFORME;CAMISA;EXGG
2501504910218;CAMISA DE MALHA CINZA MASCULINA G;0;UNIFORME;CAMISA;G
2501504910225;CAMISA DE MALHA CINZA MASCULINA GG;0;UNIFORME;CAMISA;GG
2501504910201;CAMISA DE MALHA CINZA MASCULINA M;0;UNIFORME;CAMISA;M
2501504910195;CAMISA DE MALHA CINZA MASCULINA P;0;UNIFORME;CAMISA;P
2501504910188;CAMISA DE MALHA CINZA MASCULINA PP;0;UNIFORME;CAMISA;PP
2501504910232;CAMISA DE MALHA CINZA MASCULINA XGG;0;UNIFORME;CAMISA;XGG
2501504914131;CAMISA DE MALHA CINZA UNISSEX TAM.G;0;UNIFORME;CAMISA;G
2501504914148;CAMISA DE MALHA CINZA UNISSEX TAM.GG;0;UNIFORME;CAMISA;GG
2501504914124;CAMISA DE MALHA CINZA UNISSEX TAM.M;0;UNIFORME;CAMISA;M
2501504914117;CAMISA DE MALHA CINZA UNISSEX TAM.P;0;UNIFORME;CAMISA;P
2501504913998;CAMISA DE MALHA CINZA UNISSEX TAM.PP;0;UNIFORME;CAMISA;PP
2501504914155;CAMISA DE MALHA CINZA UNISSEX TAM.XGG;0;UNIFORME;CAMISA;XGG
2501504910270;CAMISA DE MALHA PRETA FEMININA G;0;UNIFORME;CAMISA;G
2501504910287;CAMISA DE MALHA PRETA FEMININA GG;0;UNIFORME;CAMISA;GG
2501504910263;CAMISA DE MALHA PRETA FEMININA M;0;UNIFORME;CAMISA;M
2501504910256;CAMISA DE MALHA PRETA FEMININA P;0;UNIFORME;CAMISA;P
2501504910249;CAMISA DE MALHA PRETA FEMININA PP;0;UNIFORME;CAMISA;PP
2501504910294;CAMISA DE MALHA PRETA FEMININA XGG;0;UNIFORME;CAMISA;XGG
2501504910331;CAMISA DE MALHA PRETA MASCULINA G;0;UNIFORME;CAMISA;G
2501504910348;CAMISA DE MALHA PRETA MASCULINA GG;0;UNIFORME;CAMISA;GG
2501504910324;CAMISA DE MALHA PRETA MASCULINA M;0;UNIFORME;CAMISA;M
2501504910317;CAMISA DE MALHA PRETA MASCULINA P;0;UNIFORME;CAMISA;P
2501504910355;CAMISA DE MALHA PRETA MASCULINA XGG;0;UNIFORME;CAMISA;XGG
2501504913837;CAMISA DE MALHA PRETA UNISSEX TAM. G;0;UNIFORME;CAMISA;G
2501504913844;CAMISA DE MALHA PRETA UNISSEX TAM. GG;0;UNIFORME;CAMISA;GG
2501504913820;CAMISA DE MALHA PRETA UNISSEX TAM. M;0;UNIFORME;CAMISA;M
2501504913813;CAMISA DE MALHA PRETA UNISSEX TAM. P;0;UNIFORME;CAMISA;P
2501504911951;CAMISA DE MALHA PRETA UNISSEX TAM. PP;0;UNIFORME;CAMISA;PP
2501504913851;CAMISA DE MALHA PRETA UNISSEX TAM. XGG;0;UNIFORME;CAMISA;XGG
2501504914179;CAMISA DE MALHA PRETA UNISSEX TAM.XPP;0;UNIFORME;CAMISA;XPP
2501504910393;CAMISA DE MALHA VERDE FEMININA G;0;UNIFORME;CAMISA;G
2501504910409;CAMISA DE MALHA VERDE FEMININA GG;0;UNIFORME;CAMISA;GG
2501504910386;CAMISA DE MALHA VERDE FEMININA M;0;UNIFORME;CAMISA;M
2501504910379;CAMISA DE MALHA VERDE FEMININA P;0;UNIFORME;CAMISA;P
2501504910362;CAMISA DE MALHA VERDE FEMININA PP;0;UNIFORME;CAMISA;PP
2501504910416;CAMISA DE MALHA VERDE FEMININA XGG;0;UNIFORME;CAMISA;XGG
2501504910454;CAMISA DE MALHA VERDE MASCULINA G;0;UNIFORME;CAMISA;G
2501504910461;CAMISA DE MALHA VERDE MASCULINA GG;0;UNIFORME;CAMISA;GG
2501504910447;CAMISA DE MALHA VERDE MASCULINA M;0;UNIFORME;CAMISA;M
2501504910430;CAMISA DE MALHA VERDE MASCULINA P;0;UNIFORME;CAMISA;P
2501504910423;CAMISA DE MALHA VERDE MASCULINA PP;0;UNIFORME;CAMISA;PP
2501504910478;CAMISA DE MALHA VERDE MASCULINA XGG;0;UNIFORME;CAMISA;XGG
2501504913967;CAMISA DE MALHA VERDE UNISSEX TAM.G;0;UNIFORME;CAMISA;G
2501504913974;CAMISA DE MALHA VERDE UNISSEX TAM.GG;0;UNIFORME;CAMISA;GG
2501504913950;CAMISA DE MALHA VERDE UNISSEX TAM.M;0;UNIFORME;CAMISA;M
2501504913943;CAMISA DE MALHA VERDE UNISSEX TAM.P;0;UNIFORME;CAMISA;P
2501504913936;CAMISA DE MALHA VERDE UNISSEX TAM.PP;0;UNIFORME;CAMISA;PP
2501504913981;CAMISA DE MALHA VERDE UNISSEX TAM.XGG;0;UNIFORME;CAMISA;XGG
2501504910515;CAMISA DE MALHA VERMELHA FEMININA G;0;UNIFORME;CAMISA;G
2501504910522;CAMISA DE MALHA VERMELHA FEMININA GG;0;UNIFORME;CAMISA;GG
2501504910508;CAMISA DE MALHA VERMELHA FEMININA M;0;UNIFORME;CAMISA;M
2501504910492;CAMISA DE MALHA VERMELHA FEMININA P;0;UNIFORME;CAMISA;P
2501504910485;CAMISA DE MALHA VERMELHA FEMININA PP;0;UNIFORME;CAMISA;PP
2501504910539;CAMISA DE MALHA VERMELHA FEMININA XGG;0;UNIFORME;CAMISA;XGG
2501504910577;CAMISA DE MALHA VERMELHA MASCULINA G;0;UNIFORME;CAMISA;G
2501504910584;CAMISA DE MALHA VERMELHA MASCULINA GG;0;UNIFORME;CAMISA;GG
2501504910560;CAMISA DE MALHA VERMELHA MASCULINA M;0;UNIFORME;CAMISA;M
2501504910553;CAMISA DE MALHA VERMELHA MASCULINA P;0;UNIFORME;CAMISA;P
2501504910591;CAMISA DE MALHA VERMELHA MASCULINA XGG;0;UNIFORME;CAMISA;XGG
2501504914162;CAMISA DE MALHA VERMELHA UNISEX TAM.XPP;0;UNIFORME;CAMISA;XPP
2501504913899;CAMISA DE MALHA VERMELHA UNISSEX TAM. G;0;UNIFORME;CAMISA;G
2501504913912;CAMISA DE MALHA VERMELHA UNISSEX TAM. GG;0;UNIFORME;CAMISA;GG
2501504913882;CAMISA DE MALHA VERMELHA UNISSEX TAM. M;0;UNIFORME;CAMISA;M
2501504913875;CAMISA DE MALHA VERMELHA UNISSEX TAM. P;0;UNIFORME;CAMISA;P
2501504913868;CAMISA DE MALHA VERMELHA UNISSEX TAM. PP;0;UNIFORME;CAMISA;PP
2501504913929;CAMISA DE MALHA VERMELHA UNISSEX TAM. XGG;0;UNIFORME;CAMISA;XGG
2501504912830;CAMISA LIMPEZA CAQUI FEMININA G;0;UNIFORME;CAMISA;G
2501504912847;CAMISA LIMPEZA CAQUI FEMININA GG;0;UNIFORME;CAMISA;GG
2501504912823;CAMISA LIMPEZA CAQUI FEMININA M;0;UNIFORME;CAMISA;M
2501504912816;CAMISA LIMPEZA CAQUI FEMININA P;0;UNIFORME;CAMISA;P
2501504912809;CAMISA LIMPEZA CAQUI FEMININA PP;0;UNIFORME;CAMISA;PP
2501504912854;CAMISA LIMPEZA CAQUI FEMININA XGG;0;UNIFORME;CAMISA;XGG
2501504913219;CAMISA LIMPEZA MASCULINA CAQUI G;0;UNIFORME;CAMISA;G
2501504913226;CAMISA LIMPEZA MASCULINA CAQUI GG;0;UNIFORME;CAMISA;GG
2501504913202;CAMISA LIMPEZA MASCULINA CAQUI M;0;UNIFORME;CAMISA;M
2501504913196;CAMISA LIMPEZA MASCULINA CAQUI P;0;UNIFORME;CAMISA;P
2501504913240;CAMISA LIMPEZA MASCULINA CAQUI PP;0;UNIFORME;CAMISA;PP
2501504913233;CAMISA LIMPEZA MASCULINA CAQUI XGG;0;UNIFORME;CAMISA;XGG
2501504911277;CAMISA POA FEMININA MC PRETA C/BRANCO G;0;UNIFORME;CAMISA;G
2501504911284;CAMISA POA FEMININA MC PRETA C/BRANCO GG;0;UNIFORME;CAMISA;GG
2501504911260;CAMISA POA FEMININA MC PRETA C/BRANCO M;0;UNIFORME;CAMISA;M
2501504911253;CAMISA POA FEMININA MC PRETA C/BRANCO P;0;UNIFORME;CAMISA;P
2501504911246;CAMISA POA FEMININA MC PRETA C/BRANCO PP;0;UNIFORME;CAMISA;PP
2501504911291;CAMISA POA FEMININA MC PRETA C/BRANCO XGG;0;UNIFORME;CAMISA;XGG
2501504911338;CAMISA POA FEMININA ML PRETA C/BRANCO G;0;UNIFORME;CAMISA;G
2501504911345;CAMISA POA FEMININA ML PRETA C/BRANCO GG;0;UNIFORME;CAMISA;GG
2501504911321;CAMISA POA FEMININA ML PRETA C/BRANCO M;0;UNIFORME;CAMISA;M
2501504911314;CAMISA POA FEMININA ML PRETA C/BRANCO P;0;UNIFORME;CAMISA;P
2501504911307;CAMISA POA FEMININA ML PRETA C/BRANCO PP;0;UNIFORME;CAMISA;PP
2501504911352;CAMISA POA FEMININA ML PRETA C/BRANCO XGG;0;UNIFORME;CAMISA;XGG
2501504913776;CAMISA POLO MALHA VERMELHA UNISEX TAM. G;0;UNIFORME;CAMISA;G
2501504912564;CAMISA POLO MALHA VERMELHA UNISEX TAM. GG;0;UNIFORME;CAMISA;GG
2501504913127;CAMISA POLO MALHA VERMELHA UNISEX TAM. M;0;UNIFORME;CAMISA;M
2501504913066;CAMISA POLO MALHA VERMELHA UNISEX TAM. XG;0;UNIFORME;CAMISA;XG
7892457512361;CAMISA POLO MALHA VERMELHA UNISEX TAM.P;0;UNIFORME;CAMISA;P
2501504913523;CAMISA SOCIAL FEMININA MC AZUL G;0;UNIFORME;CAMISA;G
2501504913530;CAMISA SOCIAL FEMININA MC AZUL GG;0;UNIFORME;CAMISA;GG
2501504913516;CAMISA SOCIAL FEMININA MC AZUL M;0;UNIFORME;CAMISA;M
2501504913509;CAMISA SOCIAL FEMININA MC AZUL P;0;UNIFORME;CAMISA;P
2501504913493;CAMISA SOCIAL FEMININA MC AZUL PP;0;UNIFORME;CAMISA;PP
2501504913547;CAMISA SOCIAL FEMININA MC AZUL XGG;0;UNIFORME;CAMISA;XGG
2501504911390;CAMISA SOCIAL FEMININA MC BRANCA G;0;UNIFORME;CAMISA;G
2501504911406;CAMISA SOCIAL FEMININA MC BRANCA GG;0;UNIFORME;CAMISA;GG
2501504911383;CAMISA SOCIAL FEMININA MC BRANCA M;0;UNIFORME;CAMISA;M
2501504911376;CAMISA SOCIAL FEMININA MC BRANCA P;0;UNIFORME;CAMISA;P
2501504911369;CAMISA SOCIAL FEMININA MC BRANCA PP;0;UNIFORME;CAMISA;PP
2501504911413;CAMISA SOCIAL FEMININA MC BRANCA XGG;0;UNIFORME;CAMISA;XGG
2501504914216;CAMISA SOCIAL FEMININA MC BRANCA XPP;0;UNIFORME;CAMISA;XPP
2501504913585;CAMISA SOCIAL FEMININA ML AZUL G;0;UNIFORME;CAMISA;G
2501504913592;CAMISA SOCIAL FEMININA ML AZUL GG;0;UNIFORME;CAMISA;GG
2501504913578;CAMISA SOCIAL FEMININA ML AZUL M;0;UNIFORME;CAMISA;M
2501504913561;CAMISA SOCIAL FEMININA ML AZUL P;0;UNIFORME;CAMISA;P
2501504913554;CAMISA SOCIAL FEMININA ML AZUL PP;0;UNIFORME;CAMISA;PP
2501504913608;CAMISA SOCIAL FEMININA ML AZUL XGG;0;UNIFORME;CAMISA;XGG
2501504911451;CAMISA SOCIAL FEMININA ML BRANCA G;0;UNIFORME;CAMISA;G
2501504911468;CAMISA SOCIAL FEMININA ML BRANCA GG;0;UNIFORME;CAMISA;GG
2501504911444;CAMISA SOCIAL FEMININA ML BRANCA M;0;UNIFORME;CAMISA;M
2501504911437;CAMISA SOCIAL FEMININA ML BRANCA P;0;UNIFORME;CAMISA;P
2501504911420;CAMISA SOCIAL FEMININA ML BRANCA PP;0;UNIFORME;CAMISA;PP
2501504911475;CAMISA SOCIAL FEMININA ML BRANCA XGG;0;UNIFORME;CAMISA;XGG
2501504913400;CAMISA SOCIAL MASCULINA MC AZUL G;0;UNIFORME;CAMISA;G
2501504913417;CAMISA SOCIAL MASCULINA MC AZUL GG;0;UNIFORME;CAMISA;GG
2501504913394;CAMISA SOCIAL MASCULINA MC AZUL M;0;UNIFORME;CAMISA;M
2501504913387;CAMISA SOCIAL MASCULINA MC AZUL P;0;UNIFORME;CAMISA;P
2501504913370;CAMISA SOCIAL MASCULINA MC AZUL PP;0;UNIFORME;CAMISA;PP
2501504913424;CAMISA SOCIAL MASCULINA MC AZUL XGG;0;UNIFORME;CAMISA;XGG
2501504911512;CAMISA SOCIAL MASCULINA MC BRANCA G;0;UNIFORME;CAMISA;G
2501504911529;CAMISA SOCIAL MASCULINA MC BRANCA GG;0;UNIFORME;CAMISA;GG
2501504911505;CAMISA SOCIAL MASCULINA MC BRANCA M;0;UNIFORME;CAMISA;M
2501504911499;CAMISA SOCIAL MASCULINA MC BRANCA P;0;UNIFORME;CAMISA;P
2501504911482;CAMISA SOCIAL MASCULINA MC BRANCA PP;0;UNIFORME;CAMISA;PP
2501504911536;CAMISA SOCIAL MASCULINA MC BRANCA XGG;0;UNIFORME;CAMISA;XGG
2501504912427;CAMISA SOCIAL MASCULINA MC PRETA (FISCAL) G;0;UNIFORME;CAMISA;G
2501504912434;CAMISA SOCIAL MASCULINA MC PRETA (FISCAL) GG;0;UNIFORME;CAMISA;GG
2501504912410;CAMISA SOCIAL MASCULINA MC PRETA (FISCAL) M;0;UNIFORME;CAMISA;M
2501504912403;CAMISA SOCIAL MASCULINA MC PRETA (FISCAL) P;0;UNIFORME;CAMISA;P
2501504912441;CAMISA SOCIAL MASCULINA MC PRETA (FISCAL) XGG;0;UNIFORME;CAMISA;XGG
2501504912052;CAMISA SOCIAL MASCULINA MC PRETA G;0;UNIFORME;CAMISA;G
2501504912069;CAMISA SOCIAL MASCULINA MC PRETA GG;0;UNIFORME;CAMISA;GG
2501504912045;CAMISA SOCIAL MASCULINA MC PRETA M;0;UNIFORME;CAMISA;M
2501504912038;CAMISA SOCIAL MASCULINA MC PRETA P;0;UNIFORME;CAMISA;P
2501504912021;CAMISA SOCIAL MASCULINA MC PRETA PP;0;UNIFORME;CAMISA;PP
2501504912076;CAMISA SOCIAL MASCULINA MC PRETA XGG;0;UNIFORME;CAMISA;XGG
2501504913462;CAMISA SOCIAL MASCULINA ML AZUL G;0;UNIFORME;CAMISA;G
2501504913479;CAMISA SOCIAL MASCULINA ML AZUL GG;0;UNIFORME;CAMISA;GG
2501504913455;CAMISA SOCIAL MASCULINA ML AZUL M;0;UNIFORME;CAMISA;M
2501504913448;CAMISA SOCIAL MASCULINA ML AZUL P;0;UNIFORME;CAMISA;P
2501504913431;CAMISA SOCIAL MASCULINA ML AZUL PP;0;UNIFORME;CAMISA;PP
2501504913486;CAMISA SOCIAL MASCULINA ML AZUL XGG;0;UNIFORME;CAMISA;XGG
2501504911574;CAMISA SOCIAL MASCULINA ML BRANCA G;0;UNIFORME;CAMISA;G
2501504911581;CAMISA SOCIAL MASCULINA ML BRANCA GG;0;UNIFORME;CAMISA;GG
2501504911567;CAMISA SOCIAL MASCULINA ML BRANCA M;0;UNIFORME;CAMISA;M
2501504911550;CAMISA SOCIAL MASCULINA ML BRANCA P;0;UNIFORME;CAMISA;P
2501504911543;CAMISA SOCIAL MASCULINA ML BRANCA PP;0;UNIFORME;CAMISA;PP
2501504912472;CAMISA SOCIAL MASCULINA ML PRETA (FISCAL) G;0;UNIFORME;CAMISA;G
2501504912489;CAMISA SOCIAL MASCULINA ML PRETA (FISCAL) GG;0;UNIFORME;CAMISA;GG
2501504912465;CAMISA SOCIAL MASCULINA ML PRETA (FISCAL) M;0;UNIFORME;CAMISA;M
2501504912458;CAMISA SOCIAL MASCULINA ML PRETA (FISCAL) P;0;UNIFORME;CAMISA;P
2501504912496;CAMISA SOCIAL MASCULINA ML PRETA (FISCAL) XGG;0;UNIFORME;CAMISA;XGG
2501504912113;CAMISA SOCIAL MASCULINA ML PRETA G;0;UNIFORME;CAMISA;G
2501504912120;CAMISA SOCIAL MASCULINA ML PRETA GG;0;UNIFORME;CAMISA;GG
2501504912106;CAMISA SOCIAL MASCULINA ML PRETA M;0;UNIFORME;CAMISA;M
2501504912090;CAMISA SOCIAL MASCULINA ML PRETA P;0;UNIFORME;CAMISA;P
2501504912083;CAMISA SOCIAL MASCULINA ML PRETA PP;0;UNIFORME;CAMISA;PP
2501504912137;CAMISA SOCIAL MASCULINA ML PRETA XGG;0;UNIFORME;CAMISA;XGG
2501504912779;CAMISA TRANSPASSADA FEMININA PRETA G;0;UNIFORME;CAMISA;G
2501504912724;CAMISA TRANSPASSADA FEMININA PRETA GG;0;UNIFORME;CAMISA;GG
2501504912762;CAMISA TRANSPASSADA FEMININA PRETA M;0;UNIFORME;CAMISA;M
2501504912717;CAMISA TRANSPASSADA FEMININA PRETA P;0;UNIFORME;CAMISA;P
2501504912687;CAMISA TRANSPASSADA FEMININA PRETA PP;0;UNIFORME;CAMISA;PP
2501504912700;CAMISA TRANSPASSADA MASCULINA PRETA G;0;UNIFORME;CAMISA;G
2501504912786;CAMISA TRANSPASSADA MASCULINA PRETA GG;0;UNIFORME;CAMISA;GG
2501504912694;CAMISA TRANSPASSADA MASCULINA PRETA M;0;UNIFORME;CAMISA;M
2501504912793;CAMISA TRANSPASSADA MASCULINA PRETA XGG;0;UNIFORME;CAMISA;XGG
2501504911758;DOLMA CHEFE MASCULINA BRANCA C/FRISO PRETO G;0;UNIFORME;DOLMA;G
2501504911765;DOLMA CHEFE MASCULINA BRANCA C/FRISO PRETO GG;0;UNIFORME;DOLMA;GG
2501504911741;DOLMA CHEFE MASCULINA BRANCA C/FRISO PRETO M;0;UNIFORME;DOLMA;M
2501504911734;DOLMA CHEFE MASCULINA BRANCA C/FRISO PRETO P;0;UNIFORME;DOLMA;P
2501504911727;DOLMA CHEFE MASCULINA BRANCA C/FRISO PRETO PP;0;UNIFORME;DOLMA;PP
2501504911819;DOLMA CHEFE MASCULINA PRETA C/FRISO BRANCO G;0;UNIFORME;DOLMA;G
2501504911802;DOLMA CHEFE MASCULINA PRETA C/FRISO BRANCO M;0;UNIFORME;DOLMA;M
2501504911796;DOLMA CHEFE MASCULINA PRETA C/FRISO BRANCO P;0;UNIFORME;DOLMA;P
2501504911789;DOLMA CHEFE MASCULINA PRETA C/FRISO BRANCO PP;0;UNIFORME;DOLMA;PP
2501504911635;DOLMA CHEFE UNISSEX BRANCA C/FRISO PRETO G;0;UNIFORME;DOLMA;G
2501504911642;DOLMA CHEFE UNISSEX BRANCA C/FRISO PRETO GG;0;UNIFORME;DOLMA;GG
2501504911628;DOLMA CHEFE UNISSEX BRANCA C/FRISO PRETO M;0;UNIFORME;DOLMA;M
2501504911611;DOLMA CHEFE UNISSEX BRANCA C/FRISO PRETO P;0;UNIFORME;DOLMA;P
2501504911680;DOLMA CHEFE UNISSEX PRETA C/FRISO BRANCO M;0;UNIFORME;DOLMA;M
2501504911673;DOLMA CHEFE UNISSEX PRETA C/FRISO BRANCO P;0;UNIFORME;DOLMA;P
2501504911666;DOLMA CHEFE UNISSEX PRETA C/FRISO BRANCO PP;0;UNIFORME;DOLMA;PP
2501504912908;GORRO BRANCO CHEF DE COZINHA;0;UNIFORME;GORRO;
2501504913660;GORRO XADREZ CHEF DE COZINHA;0;UNIFORME;GORRO;
2501504912151;LENCO DE PESCOCO VERMELHO;0;UNIFORME;LENCO;
2501504914193;SAIA LIMPEZA CAQUI OXFORD;0;UNIFORME;SAIA;
2501504912922;TOUCA TELADA BRANCA;0;UNIFORME;TOUCA;
2501504912915;TOUCA TELADA PRETA;0;UNIFORME;TOUCA;
